targetID,dx,dy,rx,ry,button,time,targetX,targetY,targetSize,distance,directionX,directionY
7,2,-4,1.534999966621399,-3.069999933242798,0,0.48432326316833496,1807,337,72,81.18289721767243,76,-133
7,3,-5,2.531999945640564,-4.21999990940094,0,0.4921431541442871,1807,337,72,76.71785366928881,74,-129
7,2,-6,1.8533333539962769,-5.560000061988831,0,0.5004582405090332,1807,337,72,71.89232085139221,73,-124
7,3,-5,2.531999945640564,-4.21999990940094,0,0.5082440376281738,1807,337,72,67.43098651304163,71,-120
7,3,-7,2.948571503162384,-6.880000174045563,0,0.5161230564117432,1807,337,72,61.25539388707685,69,-114
7,2,-7,1.9657143354415894,-6.880000174045563,0,0.524071216583252,1807,337,72,55.62444906835053,68,-108
7,3,-8,3.0825001001358032,-8.220000267028809,0,0.5320971012115479,1807,337,72,47.268604418765634,65,-100
7,4,-9,4.244444370269775,-9.549999833106995,0,0.5404162406921387,1807,337,72,37.553639829993784,61,-91
7,2,-8,2.055000066757202,-8.220000267028809,0,0.5481081008911133,1807,337,72,29.83319694480774,59,-83
7,3,-8,3.0825001001358032,-8.220000267028809,0,0.5562071800231934,1807,337,72,21.60021367496978,56,-75
7,2,-8,2.055000066757202,-8.220000267028809,0,0.5641531944274902,1807,337,72,14.05230967266364,54,-67
7,2,-7,1.9657143354415894,-6.880000174045563,0,0.5721242427825928,1807,337,72,8.808415403347695,53,-61
7,1,-8,1.027500033378601,-8.220000267028809,0,0.5802791118621826,1807,337,72,2.249579123386283,52,-53
7,2,-6,1.8533333539962769,-5.560000061988831,0,0.5882031917572021,1807,337,72,-1.964294820427483,51,-48
7,2,-4,1.534999966621399,-3.069999933242798,0,0.5962321758270264,1807,337,72,-4.731879764631444,50,-45
7,2,-4,1.534999966621399,-3.069999933242798,0,0.6041791439056396,1807,337,72,-7.463188798949787,49,-42
